batch,handle,platform,name,niche,followers_approx,followers_observed,followers_source,profile_url,discovery_source,identity_check,identity_method,content_fit,content_fit_evidence,reach_floor,engagement_observed,activity_check,purchase_intent,exclusions_check,decision,notes,check_date,selector
19,@thereshegoesagn,instagram,Samantha Gross,travel,34886,"34886 (Instagram login, observed 2026-09-17)","Instagram profile lookup via founder-authorized login (@sgshankar84), observed 2026-09-17",https://www.instagram.com/thereshegoesagn/,restore queue 2026-09-17 (wave-4 engagement-remediation removal); identity/itinerary/reach re-derived from public sources 2026-09-17,pass,"AAA/iHeart 'Traveling with AAA' podcast resources identify Samantha Gross as author of the travel blog There She Goes Again (thereshegoesagain.org); TripAdvisor profile states: 'Hi, I'm Sam! I run There She Goes Again, a travel blog for women who want to see the world in style'; Instagram @thereshegoesagn linked from podcast resource pages; single individual",pass,"'The Ultimate Tenerife Itinerary for 7 Days' (https://thereshegoesagain.org/tenerife-itinerary/, updated ~2025-12-16 per search age; after 2024-09-17 floor) — day-by-day structure; named: Puerto de la Cruz; Hotel Botanico y Oriental Spa Garden; Plaza del Charco-Muelle; Casa el Adina; La Orotava",pass — 34886 >= 10000,"Instagram login 2026-09-17: 34,886 followers. Recent posts: 2026-09-12 post https://www.instagram.com/p/DdMLjlJGKxI/ (0 comments; posted 5d prior), 2026-09-09 reel https://www.instagram.com/reel/DdFqit3TnxD/ (2 comments), 2026-08-27 Winnipeg Chinatown reel https://www.instagram.com/reel/DdCxbALzrow/ (11 comments). Like counts hidden.","pass — recent posts 2026-09-12, 2026-09-09, 2026-08-27 (travel content)",unknown — (ad) brand references observed in captions; no verified booking-adjacent funnel,"pass — no consumer trip-planning, coaching, or hosted group-trip offers observed",include,Partial row re-derived 2026-09-17: prior full row lost in wave-4 removal. Identity/itinerary/reach re-derived from public sources; engagement verified via founder-authorized Instagram login.,2026-09-17,restore-worker
19,@travelingblackwidow,instagram,Charlotte Simpson,solo travel (60+),27723,"27723 (Instagram login, observed 2026-09-17)","Instagram profile lookup via founder-authorized login (@sgshankar84), observed 2026-09-17",https://www.instagram.com/travelingblackwidow/,restore queue 2026-09-17 (wave-4 engagement-remediation removal); identity/itinerary/reach re-derived from public sources 2026-09-17,pass,"travelingblackwidow.com/about/ identifies Charlotte Simpson as the individual operator of @travelingblackwidow ('Charlotte Simpson, the woman behind The Traveling Black Widow'); about page describes her solo travel journey; single individual",pass,"'The Perfect Itinerary for a Pensacola Vacation' (https://travelingblackwidow.com/perfect-itinerary-pensacola-vacation/, updated ~2025-03 per search age; after 2024-09-17 floor) — 3-day day-by-day structure; named: Gallery Night; Jackson's Steakhouse; Hilton Pensacola Beach",pass — 27723 >= 10000,"Instagram login 2026-09-17: 27,723 followers. Recent posts: 2026-09-14 reel https://www.instagram.com/reel/DdRjradslan/ (67 likes, 10 comments), 2026-09-08 post https://www.instagram.com/p/DdCrqzlJ8nA/ (133 likes, 46 comments), 2026-09-05 post https://www.instagram.com/p/Dc6Cu_KDEks/ (121 likes, 18 comments).","pass — recent posts 2026-09-14, 2026-09-08, 2026-09-05",present — affiliate/ad references observed on blog posts,pass — sponsored Collette guided tours disclosed (B2B); no consumer trip-planning or coaching offers observed,include,Partial row re-derived 2026-09-17: prior full row lost in wave-4 removal. Identity/itinerary/reach re-derived from public sources; engagement verified via founder-authorized Instagram login.,2026-09-17,restore-worker
20,@dangerousbiz,instagram,Amanda Williams,experiential travel / Japan,33200,33200,https://marketplace.izea.com/@amanda-williams-dangerousbiz,https://www.instagram.com/dangerousbiz/,Stage 2 batch-20 pilot lead shortlist,pass,"Muck Rack profile: 'Amanda Williams, Blogger, A Dangerous Business Travel Blog', 'Instagram.com/dangerousbiz'; IZEA marketplace listing",pass,"5-day Kyoto itinerary published 2026-05-08, modified 2026-05-21 per creator page metadata; complete Day 1-5 structure",pass,avg 217.8 engagements/post per IZEA listing,pass (2025-2026 content; Muck Rack shows Aug 2026 item),present (booking affiliate links throughout guide),pass - explicit 'I don't do any custom itinerary planning' (about page); work-with-me is brand/destination partnerships only,include,Named individual. Qualifying Kyoto guide in-window. Explicit exclusion-clear statement.,2026-09-17,batch20-worker
20,@vickyflipflop,instagram,Victoria Philpott,family travel / UK budget travel,16400,16400,https://vickyflipfloptravels.com/work-with-me/,https://www.instagram.com/vickyflipflop/,Stage 2 batch-20 pilot lead shortlist,pass,Own work-with-me page byline Victoria Philpott; links Instagram @VickyFlipFlop,pass,"7-day Tokyo itinerary published 2024-01-19, modified 2026-01-26 ('for 2026') per creator metadata",pass,"Creator-published 2025 media kit (observed 2026-09-17): https://vickyflipfloptravels.com/wp-content/uploads/2025/07/VickyFlipFlop-Media-Pack.pdf identifies Victoria Philpott / VickyFlipFlopTravels and @vickyflipflop; states over 1 million YouTube views, 35,000 monthly page views, over 40K social-media followers. §5 engagement signal.",pass (2026 award nominations; guide updated Jan 2026),unknown,"pass - 'advice, consulting' appears only in B2B work-with-me contact line alongside 'blog collabs, writing work, campaigns' (writing work, UGC, media pack); no consumer itinerary-planning/coaching/courses/hosted trips",include,"Named individual. Qualifying Tokyo guide in-window. Reach from creator-owned page (16,400+ IG, stats updated July 2025).",2026-09-17,batch20-worker
20,@jayneytravels,instagram,Jayne Gorman,Austria / European weekend travel,72000,72000,https://jayneytravels.com/wp-content/uploads/2026/03/jayneytravels-media-kit-2026-hotels.pdf,https://www.instagram.com/jayneytravels/,Stage 2 batch-20 closer round 2 (batch20-topup),pass,Creator-owned 2026 media kit and site identify Jayne Gorman (jayneytravels.com),pass,"Weekend guide to Linz & the Donau region (Upper Austria); page states it is the itinerary she recommends based on her trip; search-indexed plan lists Ryanair to Linz, Riverresort Donauschlinge / Hotel Wesenufer, e-bikes, Linz Card",pass,8% per creator-owned 2026 media kit,pass (creator-owned 2026 media kit; sitemap timestamp 2025-07-30; site active),"present (hotel and transport recommendations: named hotels, Linz Card)","pass - work-with-me offers social campaigns, blog posts, UGC, press trips to brands/tourism boards (B2B); no consumer itinerary-planning/coaching/courses/hosted trips",include,"Named individual. Qualifying Linz long-weekend itinerary. Reach from creator-owned 2026 media kit (72K IG, 8% engagement).",2026-09-17,batch20-topup
20,@happytowander,instagram,Christina Guan,Europe backpacking / city guides,66100,66100,Keepface influencer profile snapshot for instagram.com/happytowander observed 2026-09-17 (verbatim URL not retained),https://www.instagram.com/happytowander/,Stage 2 batch-20 closer round 2 (batch20-topup),pass,Own site identifies Christina Guan; Keepface profile links instagram.com/happytowander; own post copy signs 'I'm Christina from @happytowander',pass,"Western Europe backpacking itinerary (guide title carries '2026 Update'); structured 1.5-month route; search-indexed content covers Brussels Days 1-3 and Amsterdam Days 1-3 with walking tours, city cards, and day trips",pass,"2,519 engagements per Keepface snapshot",pass (guide titled 2026 Update; own site active),"present (city cards, tours, intercity transport recommendations)","pass - work-with-me offers tourism-board/brand campaigns (B2B); Europe planner is a free fillable PDF lead magnet in the VIP Zone, not a paid course; no consumer planning/coaching/hosted trips",include,"Named individual (Christina Guan). Qualifying 1.5-month Western Europe itinerary. Free planner PDF is a lead magnet, not a paid course.",2026-09-17,batch20-topup
20,@michaelturtle,instagram,Michael Turtle,slow / cultural travel,15534,15534,Keepface influencer profile snapshot explicitly linked to instagram.com/michaelturtle observed 2026-09-17 (verbatim URL not retained),https://www.instagram.com/michaelturtle/,Stage 2 batch-20 closer round 2 (batch20-topup),pass,Own author pages identify Michael Turtle; Keepface profile explicitly links instagram.com/michaelturtle,pass,Three-day Athens itinerary guide on own site; page states the guide is current 'As of July 2026',pass,0.66% per Keepface snapshot,pass (Athens guide 'As of July 2026'; Keepface shows Tokyo 2025 posts with #PR brand activity),unknown,"pass - own work-with-me offers sponsored trips/posts, photography/content production, social events, speaking, affiliate marketing (all B2B); contact page distinguishes business collaboration from reader questions; no consumer planning/coaching/courses/hosted trips",include,Named individual. Qualifying 3-day Athens itinerary. Item-level content not harvested this session; no items invented.,2026-09-17,batch20-topup
20,@triphackr,instagram,Clint Johnston,Central America / adventure travel,150000,150000,https://triphackr.com/work-with-me/,https://www.instagram.com/triphackr/,Stage 2 batch-20 closer round 2 (batch20-topup),pass,Own author page (triphackr.com/author/clint/) identifies Clint Johnston; El Salvador guide explicitly authored by Clint Johnston,pass,"'Sample 5-Day Route from Coco Surf' in the El Salvador guide, explicitly authored by Clint Johnston; Day 1-5 items harvested from the opened page",pass,1.03% per Keepface snapshot,"pass (creator-owned work page cites 150,000+ verified Instagram; guide live)","present (hotel base, surf and activity spend)","pass - own work-with-me offers partnerships with brands, tourism boards, hotels, airlines, and travel companies (B2B); no consumer planning/coaching/courses/hosted trips",include,Named individual. Qualifying El Salvador 5-day sample route. Day 1-5 items harvested from opened guide.,2026-09-17,batch20-topup
20,@expertvagabond,instagram,Matthew Karsten,adventure / road-trip travel,131100,131100,Heepsy influencer snapshot observed 2026-09-17 (verbatim URL not retained),https://www.instagram.com/expertvagabond/,Stage 2 batch-20 closer round 2 (batch20-topup),pass,Own site (expertvagabond.com) identifies Matthew 'Matt' Karsten,pass,"Iceland Ring Road itinerary guide on own site (detailed 7-10 day itinerary; author did 10 days); day-by-day structure (Days 1-7, Days 8-10) harvested from the guide's table of contents; page metadata published 2015-02-12, modified 2025-03-28",pass,"Creator-published engagement stats on own contact/partnership page (observed 2026-09-17): https://expertvagabond.com/contact/ (Matthew Karsten); 'expertvagabond.com reaches 6 million people annually'; Online Reach: 300,000 monthly site visitors; 15,000 newsletter subscribers; 140,000 Instagram followers; 60,000 YouTube subscribers; 110,000 Facebook followers; 29,000 Twitter followers. §5 engagement signal.",pass (guide modified 2025-03-28; own sitemap shows 156 entries dated 2024-2026),unknown,"pass - own work-with-me offers sponsored trips, sponsored posts, photography/content production, speaking, affiliate marketing (all B2B); targeted searches found no consumer planning/coaching/course/tour offer",include,Named individual (Matthew Karsten). Qualifying Iceland Ring Road guide. Day-by-day items from the guide's own table of contents.,2026-09-17,batch20-topup
20,@tourdelust,instagram,Christine Tran Ferguson,city travel guides / luxury travel,533400,533400,qoruz.com/tourdelust/instagram snapshot as of September 2026 observed 2026-09-17 (verbatim URL not retained),https://www.instagram.com/tourdelust/,Stage 2 batch-20 closer round 2 (batch20-topup),pass,Own about page (tourdelust.com/about/) identifies Christine Tran Ferguson; TikTok @tourdelust bio is 'Christine',pass,"Istanbul 3-day travel guide and itinerary on own site with structured Day 1/2/3; page metadata published 2024-09-18, modified 2025-07-21",pass,0.18% per Qoruz snapshot,pass (interview published 2025-09-07 updated 2026-07-21 describes her as active travel/lifestyle influencer; TikTok active; guide modified 2025-07-21),unknown,pass - own about page says she shares travel guides and itineraries; no service offer listed; targeted search found no consumer planning/coaching/courses/hosted trips,include,"Named individual. Qualifying Istanbul 3-day itinerary. Reach 533.4K IG (Qoruz, Sep 2026). Item-level content not harvested this session; no items invented.",2026-09-17,batch20-topup
20,@globetrottergirls,instagram,Dani Heinrich,solo female / LGBTQ travel,17800,17.8K,Feedspot Top 100 Female Travel Influencers 2026 list observed 2026-09-17 (list page itself updated ~24 days earlier; verbatim URL not retained),https://www.instagram.com/globetrottergirls/,Stage 2 batch-20 closer round 2 (batch20-topup),pass,"Dani Heinrich is identified as the writer/photographer behind GlobetrotterGirls.com by Matador Network, Contiki, and Nomadic Matt bios; Feedspot entry gives exact handle @globetrottergirls with her bio",pass,"'48 Hours in Austin, Texas' on own site: 'Last Updated on January 22, 2026'; structured weekend itinerary - Friday 2pm downtown bike ride (B-Cycle Weekender Pass $19.49, Lady Bird Lake, Zilker Park, Doug Sahm Hill), food trucks (Tommy Want Wingy, Chi'lantro, Micklethwait Craft Meats), South Congress stroll, Congress Avenue Bridge bat flight, Rainey Street bar-hopping, Geraldine's at Hotel Van Zandt; Saturday brunch at 24 Diner, Hope Outdoor Gallery, Torchy's Tacos, Texas State Capitol free tour, Franklin's BBQ, Azul Rooftop sunset drinks, live music at the Continental Club, Midnight Cowboy speakeasy; Sunday breakfast tacos (Veracruz All Natural, El Primo, Juan in a million); page links booking.stay22.com for Austin hotels (affiliate). Full item detail harvested from the opened page.",pass,unknown (nonblocking) - third-party engagement tools not publicly accessible 2026-09-17; per the 2026-09-17 Batch 20 final-decision precedent engagement is nonblocking for all includes,"pass (guide page last updated January 22, 2026; Feedspot bio shows current location trail 'Next: Philippines & Mexico'; sitemap-crawl current)","present (affiliate booking.stay22.com hotel links on the guide page; named hotels, restaurants, and paid activities/transport throughout)",pass - targeted 2026-09-17 searches found no consumer itinerary planning/coaching/courses/workshops/hosted group trips/agency offer tied to Dani Heinrich or GlobetrotterGirls; site is an editorial travel blog with affiliate links,include,Named individual (Dani Heinrich). Qualifying 48-hour Austin itinerary last updated 2026-01-22 (in window). Reach 17.8K IG (Feedspot). Item-level content harvested from the opened guide page.,2026-09-17,batch20-topup
20,@lunaticatlarge,instagram,Kristin Luna,travel / food / design journalism,27700,27.7K,Feedspot Top 100 Female Travel Influencers 2026 list observed 2026-09-17 (verbatim URL not retained),https://www.instagram.com/lunaticatlarge/,Stage 2 batch-20 closer round 2 (batch20-topup),pass,"Kristin Luna identified as a travel writer/photographer whose personal blog is Camels & Chocolate (Gala Darling interview); Feedspot entry gives exact handle @lunaticatlarge with her bio ('Journalist of travel, food + design; Photographer of people + places; Public art curator + mural lover; Tennessean') and camelsandchocolate.com/blog",pass,"'How to Spend a Weekend in Tupelo, Mississippi: A Travel Guide' on own site (search index: last updated ~29 days before 2026-09-17; image paths dated 2026/06): structured Day 1/2/3 - Day 1 downtown Tupelo (murals and It's Electric Neon Lights Trail; MLM Clothiers, Bolt, Reed's; Caron Gallery, GumTree Museum of Art; Lost + Found Coffee Co.; Queen's Reward Meadery tasting; Stables Downtown Grill), Day 2 Elvis footsteps (Talbot House Bakery & Cafe; Elvis Presley Birthplace; Johnnie's Drive-In; Elvis' Tupelo Driving Tour; Tupelo Hardware Company; Forklift dinner; Blue Canoe live music), Day 3 (Natchez Trace Parkway Visitor Center milepost 266; Chickasaw Village Site; Tombigbee State Park; Oren Dunn City Museum; Crave Tupelo dessert bar); named hotels Hotel Tupelo and Holiday Inn & Suites Tupelo North. Full item detail harvested from the opened page. Post created in partnership with Visit Tupelo (press partnership, not a consumer service).",pass,unknown (nonblocking) - third-party engagement tools not publicly accessible 2026-09-17; per the 2026-09-17 Batch 20 final-decision precedent engagement is nonblocking for all includes,pass (Tupelo guide updated ~mid-August 2026 per search index; Pickwick Lake guide updated ~17 days before 2026-09-17; Elvis-in-Tupelo guide updated ~74 days before),"present (named hotels: Hotel Tupelo, Holiday Inn & Suites Tupelo North; named restaurants, paid tours and activities throughout)",pass - targeted 2026-09-17 searches found no consumer itinerary planning/coaching/courses/workshops/hosted group trips/agency offer tied to Kristin Luna or @lunaticatlarge; described work is professional travel journalism (guidebook/magazine assignments) and editorial blogging,include,Named individual (Kristin Luna). Qualifying Tupelo weekend guide updated mid-August 2026 (in window). Reach 27.7K IG (Feedspot). Item-level content harvested from the opened guide page.,2026-09-17,batch20-topup
